,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4467,0.59,0.568,5,-11.295,1,0.0805,0.832,0.0,0.272,0.777,144.572,audio_features,5wIxMTfyrSEx4w1MxaM96c,spotify:track:5wIxMTfyrSEx4w1MxaM96c,https://api.spotify.com/v1/tracks/5wIxMTfyrSEx4w1MxaM96c,https://api.spotify.com/v1/audio-analysis/5wIxMTfyrSEx4w1MxaM96c,117600,4
4468,0.714,0.592,10,-12.388,1,0.0356,0.76,1.23e-05,0.0885,0.929,102.987,audio_features,5NfJlu8F8zfoBEXfjPnk10,spotify:track:5NfJlu8F8zfoBEXfjPnk10,https://api.spotify.com/v1/tracks/5NfJlu8F8zfoBEXfjPnk10,https://api.spotify.com/v1/audio-analysis/5NfJlu8F8zfoBEXfjPnk10,150507,4
4469,0.694,0.515,4,-8.663,0,0.0736,0.00666,0.622,0.0884,0.566,128.246,audio_features,3RdQfyk7BBxxIx0zSnCBIw,spotify:track:3RdQfyk7BBxxIx0zSnCBIw,https://api.spotify.com/v1/tracks/3RdQfyk7BBxxIx0zSnCBIw,https://api.spotify.com/v1/audio-analysis/3RdQfyk7BBxxIx0zSnCBIw,212888,4
4470,0.6,0.56,2,-10.061,1,0.0355,0.247,0.116,0.112,0.823,101.013,audio_features,2J67vlZ7LqcLcODKksoBpI,spotify:track:2J67vlZ7LqcLcODKksoBpI,https://api.spotify.com/v1/tracks/2J67vlZ7LqcLcODKksoBpI,https://api.spotify.com/v1/audio-analysis/2J67vlZ7LqcLcODKksoBpI,207120,4
4471,0.542,0.915,9,-9.637,1,0.0549,0.319,5.34e-05,0.171,0.92,159.81,audio_features,6NdcSEhpGGAYXNnnhGS2s6,spotify:track:6NdcSEhpGGAYXNnnhGS2s6,https://api.spotify.com/v1/tracks/6NdcSEhpGGAYXNnnhGS2s6,https://api.spotify.com/v1/audio-analysis/6NdcSEhpGGAYXNnnhGS2s6,175400,4
4472,0.446,0.127,5,-16.038,1,0.032,0.932,0.848,0.106,0.225,94.128,audio_features,44XnslFnRnr0GcRwyYf3o9,spotify:track:44XnslFnRnr0GcRwyYf3o9,https://api.spotify.com/v1/tracks/44XnslFnRnr0GcRwyYf3o9,https://api.spotify.com/v1/audio-analysis/44XnslFnRnr0GcRwyYf3o9,775480,4
4473,0.601,0.656,8,-2.692,0,0.0403,0.11,0.0148,0.103,0.342,60.161,audio_features,785Qya5mtMUwBQtuypVqrx,spotify:track:785Qya5mtMUwBQtuypVqrx,https://api.spotify.com/v1/tracks/785Qya5mtMUwBQtuypVqrx,https://api.spotify.com/v1/audio-analysis/785Qya5mtMUwBQtuypVqrx,240640,4
4474,0.561,0.871,10,-4.5,1,0.0531,0.0149,0.000443,0.0694,0.539,141.638,audio_features,3FjYAj4hg5KiXpVAMjpLKq,spotify:track:3FjYAj4hg5KiXpVAMjpLKq,https://api.spotify.com/v1/tracks/3FjYAj4hg5KiXpVAMjpLKq,https://api.spotify.com/v1/audio-analysis/3FjYAj4hg5KiXpVAMjpLKq,297067,4
4475,0.427,0.458,9,-12.863,1,0.0407,0.289,0.00107,0.239,0.423,129.303,audio_features,7cUKT1Wiwve4E5iRFOLVmz,spotify:track:7cUKT1Wiwve4E5iRFOLVmz,https://api.spotify.com/v1/tracks/7cUKT1Wiwve4E5iRFOLVmz,https://api.spotify.com/v1/audio-analysis/7cUKT1Wiwve4E5iRFOLVmz,149240,3
4476,0.557,0.791,0,-7.201,1,0.0389,0.0254,0.000269,0.0603,0.89,122.337,audio_features,3c4OULLWwgRqBfA2dJtRuY,spotify:track:3c4OULLWwgRqBfA2dJtRuY,https://api.spotify.com/v1/tracks/3c4OULLWwgRqBfA2dJtRuY,https://api.spotify.com/v1/audio-analysis/3c4OULLWwgRqBfA2dJtRuY,210293,4
4477,0.603,0.955,1,-4.111,1,0.0458,0.0239,0.0451,0.119,0.787,123.922,audio_features,47x8g4l24IpCvlcRxv2Jb6,spotify:track:47x8g4l24IpCvlcRxv2Jb6,https://api.spotify.com/v1/tracks/47x8g4l24IpCvlcRxv2Jb6,https://api.spotify.com/v1/audio-analysis/47x8g4l24IpCvlcRxv2Jb6,270827,4
4478,0.717,0.829,10,-5.432,0,0.0367,0.00261,0.0147,0.106,0.729,144.04,audio_features,56jlrdCvA7Ih13L9OMcfDS,spotify:track:56jlrdCvA7Ih13L9OMcfDS,https://api.spotify.com/v1/tracks/56jlrdCvA7Ih13L9OMcfDS,https://api.spotify.com/v1/audio-analysis/56jlrdCvA7Ih13L9OMcfDS,242533,4
4479,0.577,0.576,2,-6.299,1,0.0563,0.0143,0.0,0.602,0.12,133.973,audio_features,0rFZaQ4crlGAzuCjWCQ2xu,spotify:track:0rFZaQ4crlGAzuCjWCQ2xu,https://api.spotify.com/v1/tracks/0rFZaQ4crlGAzuCjWCQ2xu,https://api.spotify.com/v1/audio-analysis/0rFZaQ4crlGAzuCjWCQ2xu,234040,4
4480,0.391,0.795,5,-12.484,1,0.0964,0.00433,0.00209,0.252,0.66,148.895,audio_features,4I9r7EvB9284UPV0gD43bF,spotify:track:4I9r7EvB9284UPV0gD43bF,https://api.spotify.com/v1/tracks/4I9r7EvB9284UPV0gD43bF,https://api.spotify.com/v1/audio-analysis/4I9r7EvB9284UPV0gD43bF,174947,4
4481,0.316,0.814,2,-6.985,1,0.0488,0.00553,0.171,0.128,0.532,91.451,audio_features,528Wp2y8BA9OBhPIy6MUlj,spotify:track:528Wp2y8BA9OBhPIy6MUlj,https://api.spotify.com/v1/tracks/528Wp2y8BA9OBhPIy6MUlj,https://api.spotify.com/v1/audio-analysis/528Wp2y8BA9OBhPIy6MUlj,379267,4
4482,0.442,0.379,2,-18.75,1,0.0719,0.616,1.32e-05,0.381,0.418,93.492,audio_features,6V8P6r0oHuTorKcoDYN0mv,spotify:track:6V8P6r0oHuTorKcoDYN0mv,https://api.spotify.com/v1/tracks/6V8P6r0oHuTorKcoDYN0mv,https://api.spotify.com/v1/audio-analysis/6V8P6r0oHuTorKcoDYN0mv,2223760,4
4483,0.71,0.715,9,-11.926,1,0.0337,0.0326,0.239,0.0723,0.941,126.523,audio_features,0G4cF37deqbR5aBlRyo8oC,spotify:track:0G4cF37deqbR5aBlRyo8oC,https://api.spotify.com/v1/tracks/0G4cF37deqbR5aBlRyo8oC,https://api.spotify.com/v1/audio-analysis/0G4cF37deqbR5aBlRyo8oC,256640,4
4484,0.834,0.559,8,-9.366,0,0.0603,0.614,0.00434,0.0839,0.874,119.422,audio_features,6bzwsAtj4TqaBysLDrGiO3,spotify:track:6bzwsAtj4TqaBysLDrGiO3,https://api.spotify.com/v1/tracks/6bzwsAtj4TqaBysLDrGiO3,https://api.spotify.com/v1/audio-analysis/6bzwsAtj4TqaBysLDrGiO3,363413,4
4485,0.86,0.307,3,-13.644,1,0.0552,0.968,0.00267,0.22,0.964,114.806,audio_features,6QZp4bkCotnIA1ZHayOvXt,spotify:track:6QZp4bkCotnIA1ZHayOvXt,https://api.spotify.com/v1/tracks/6QZp4bkCotnIA1ZHayOvXt,https://api.spotify.com/v1/audio-analysis/6QZp4bkCotnIA1ZHayOvXt,163560,4
4486,0.49,0.571,4,-15.05,1,0.034,0.205,3.6e-05,0.24,0.924,152.129,audio_features,5OshTiUUBzCaD8N9cUysdx,spotify:track:5OshTiUUBzCaD8N9cUysdx,https://api.spotify.com/v1/tracks/5OshTiUUBzCaD8N9cUysdx,https://api.spotify.com/v1/audio-analysis/5OshTiUUBzCaD8N9cUysdx,273067,4
4487,0.485,0.459,1,-8.929,1,0.0413,0.869,0.883,0.0645,0.835,87.948,audio_features,1jWbae7ESwl2fWHGwcLvLk,spotify:track:1jWbae7ESwl2fWHGwcLvLk,https://api.spotify.com/v1/tracks/1jWbae7ESwl2fWHGwcLvLk,https://api.spotify.com/v1/audio-analysis/1jWbae7ESwl2fWHGwcLvLk,135628,4
4488,0.591,0.298,4,-12.269,0,0.06,0.549,2.22e-06,0.0797,0.372,119.954,audio_features,7FXj7Qg3YorUxdrzvrcY25,spotify:track:7FXj7Qg3YorUxdrzvrcY25,https://api.spotify.com/v1/tracks/7FXj7Qg3YorUxdrzvrcY25,https://api.spotify.com/v1/audio-analysis/7FXj7Qg3YorUxdrzvrcY25,147520,4
4489,0.579,0.94,4,-6.89,1,0.0375,0.0309,0.862,0.656,0.401,120.097,audio_features,2SpHd4lGMrJMIQDf92V6VP,spotify:track:2SpHd4lGMrJMIQDf92V6VP,https://api.spotify.com/v1/tracks/2SpHd4lGMrJMIQDf92V6VP,https://api.spotify.com/v1/audio-analysis/2SpHd4lGMrJMIQDf92V6VP,202640,4
4490,0.378,0.951,3,0.45,0,0.0566,0.00329,0.419,0.135,0.249,132.06,audio_features,77bHrxVX3E2SWopfaoWrTw,spotify:track:77bHrxVX3E2SWopfaoWrTw,https://api.spotify.com/v1/tracks/77bHrxVX3E2SWopfaoWrTw,https://api.spotify.com/v1/audio-analysis/77bHrxVX3E2SWopfaoWrTw,213093,4
4491,0.806,0.772,9,-9.4,0,0.296,0.218,0.0,0.154,0.624,97.218,audio_features,3wjsKgP8x0TG4BVkeSkLnO,spotify:track:3wjsKgP8x0TG4BVkeSkLnO,https://api.spotify.com/v1/tracks/3wjsKgP8x0TG4BVkeSkLnO,https://api.spotify.com/v1/audio-analysis/3wjsKgP8x0TG4BVkeSkLnO,303760,4
4492,0.329,0.477,4,-10.266,1,0.034,0.276,0.0139,0.136,0.182,143.532,audio_features,1VsGYaCBFjCVudtX9IGqDg,spotify:track:1VsGYaCBFjCVudtX9IGqDg,https://api.spotify.com/v1/tracks/1VsGYaCBFjCVudtX9IGqDg,https://api.spotify.com/v1/audio-analysis/1VsGYaCBFjCVudtX9IGqDg,260387,4
4493,0.242,0.859,0,-8.41,1,0.0663,0.0565,0.114,0.38,0.672,96.917,audio_features,0jyikFM0Umv0KlnrOEKtTG,spotify:track:0jyikFM0Umv0KlnrOEKtTG,https://api.spotify.com/v1/tracks/0jyikFM0Umv0KlnrOEKtTG,https://api.spotify.com/v1/audio-analysis/0jyikFM0Umv0KlnrOEKtTG,276427,4
4494,0.523,0.0339,7,-24.643,1,0.03,0.831,0.0,0.162,0.465,104.881,audio_features,7nAgijMWo4hUjsL8a8PohF,spotify:track:7nAgijMWo4hUjsL8a8PohF,https://api.spotify.com/v1/tracks/7nAgijMWo4hUjsL8a8PohF,https://api.spotify.com/v1/audio-analysis/7nAgijMWo4hUjsL8a8PohF,209000,4
4495,0.335,0.262,4,-13.832,1,0.0393,0.548,0.0,0.0971,0.203,68.82,audio_features,1jy0RbDHyBMTupSdc98XbG,spotify:track:1jy0RbDHyBMTupSdc98XbG,https://api.spotify.com/v1/tracks/1jy0RbDHyBMTupSdc98XbG,https://api.spotify.com/v1/audio-analysis/1jy0RbDHyBMTupSdc98XbG,237827,4
4496,0.523,0.973,10,-8.9,0,0.0513,0.739,0.857,0.111,0.577,146.083,audio_features,3QSQbRPGDky3vRmXVeP8iU,spotify:track:3QSQbRPGDky3vRmXVeP8iU,https://api.spotify.com/v1/tracks/3QSQbRPGDky3vRmXVeP8iU,https://api.spotify.com/v1/audio-analysis/3QSQbRPGDky3vRmXVeP8iU,431467,4
4497,0.439,0.827,0,-4.593,1,0.0335,0.0646,0.374,0.0844,0.54,111.297,audio_features,0f7VY69zhtS20Xm5PVYCm5,spotify:track:0f7VY69zhtS20Xm5PVYCm5,https://api.spotify.com/v1/tracks/0f7VY69zhtS20Xm5PVYCm5,https://api.spotify.com/v1/audio-analysis/0f7VY69zhtS20Xm5PVYCm5,206467,4
4498,0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,audio_features,754kgU5rWscRTfvlsuEwFp,spotify:track:754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/tracks/754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/audio-analysis/754kgU5rWscRTfvlsuEwFp,208680,4
4499,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.121,0.75,85.984,audio_features,0VwNdo84DaVYLIkbVO86ND,spotify:track:0VwNdo84DaVYLIkbVO86ND,https://api.spotify.com/v1/tracks/0VwNdo84DaVYLIkbVO86ND,https://api.spotify.com/v1/audio-analysis/0VwNdo84DaVYLIkbVO86ND,193147,4
4500,0.197,0.885,4,-11.437,1,0.0664,2.22e-05,0.000981,0.126,0.332,158.964,audio_features,35d6gAIl12qoujJnU1fJqt,spotify:track:35d6gAIl12qoujJnU1fJqt,https://api.spotify.com/v1/tracks/35d6gAIl12qoujJnU1fJqt,https://api.spotify.com/v1/audio-analysis/35d6gAIl12qoujJnU1fJqt,468067,4
4501,0.603,0.929,4,-4.549,0,0.0407,0.0121,0.00217,0.131,0.537,101.208,audio_features,71awpJoi5bqGMBrTkHDDoL,spotify:track:71awpJoi5bqGMBrTkHDDoL,https://api.spotify.com/v1/tracks/71awpJoi5bqGMBrTkHDDoL,https://api.spotify.com/v1/audio-analysis/71awpJoi5bqGMBrTkHDDoL,292267,4
4502,0.593,0.807,2,-7.995,1,0.0371,0.000125,0.00021,0.0914,0.521,116.077,audio_features,1AEiKr56njftNDp67QCnHH,spotify:track:1AEiKr56njftNDp67QCnHH,https://api.spotify.com/v1/tracks/1AEiKr56njftNDp67QCnHH,https://api.spotify.com/v1/audio-analysis/1AEiKr56njftNDp67QCnHH,216787,4
4503,0.637,0.528,1,-9.837,1,0.0394,0.163,0.0,0.122,0.781,106.949,audio_features,6KEWtSOGKpIXGw6l1uJgsR,spotify:track:6KEWtSOGKpIXGw6l1uJgsR,https://api.spotify.com/v1/tracks/6KEWtSOGKpIXGw6l1uJgsR,https://api.spotify.com/v1/audio-analysis/6KEWtSOGKpIXGw6l1uJgsR,207573,4
4504,0.588,0.587,4,-12.354,0,0.0294,0.0144,7.64e-05,0.113,0.681,129.001,audio_features,7KBiPgHgfy5t1wo2alQvF6,spotify:track:7KBiPgHgfy5t1wo2alQvF6,https://api.spotify.com/v1/tracks/7KBiPgHgfy5t1wo2alQvF6,https://api.spotify.com/v1/audio-analysis/7KBiPgHgfy5t1wo2alQvF6,259733,4
4505,0.69,0.729,11,-5.819,0,0.221,1.7e-05,0.0431,0.152,0.357,91.376,audio_features,2CPturRUlpvirYr7VpkXCV,spotify:track:2CPturRUlpvirYr7VpkXCV,https://api.spotify.com/v1/tracks/2CPturRUlpvirYr7VpkXCV,https://api.spotify.com/v1/audio-analysis/2CPturRUlpvirYr7VpkXCV,202107,4
4506,0.621,0.797,8,-6.18,0,0.0328,0.0108,0.189,0.0719,0.292,140.006,audio_features,6U6UC3Xg5ukTBQIy245bAo,spotify:track:6U6UC3Xg5ukTBQIy245bAo,https://api.spotify.com/v1/tracks/6U6UC3Xg5ukTBQIy245bAo,https://api.spotify.com/v1/audio-analysis/6U6UC3Xg5ukTBQIy245bAo,240760,4
4507,0.587,0.93,7,-4.298,1,0.0283,0.00225,0.0854,0.132,0.928,135.005,audio_features,2rodV4n9izJ38fYvnTdLfD,spotify:track:2rodV4n9izJ38fYvnTdLfD,https://api.spotify.com/v1/tracks/2rodV4n9izJ38fYvnTdLfD,https://api.spotify.com/v1/audio-analysis/2rodV4n9izJ38fYvnTdLfD,228547,4
4508,0.671,0.776,10,-11.414,1,0.0282,0.137,0.00649,0.394,0.92,112.629,audio_features,2qVZpGu1v98tvUAutqyAfJ,spotify:track:2qVZpGu1v98tvUAutqyAfJ,https://api.spotify.com/v1/tracks/2qVZpGu1v98tvUAutqyAfJ,https://api.spotify.com/v1/audio-analysis/2qVZpGu1v98tvUAutqyAfJ,317160,4
4509,0.621,0.788,4,-4.326,1,0.0314,0.354,0.0,0.305,0.926,129.62,audio_features,4pCNJwixy2ImFncaPY2yE2,spotify:track:4pCNJwixy2ImFncaPY2yE2,https://api.spotify.com/v1/tracks/4pCNJwixy2ImFncaPY2yE2,https://api.spotify.com/v1/audio-analysis/4pCNJwixy2ImFncaPY2yE2,205493,4
4510,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,audio_features,4B0JvthVoAAuygILe3n4Bs,spotify:track:4B0JvthVoAAuygILe3n4Bs,https://api.spotify.com/v1/tracks/4B0JvthVoAAuygILe3n4Bs,https://api.spotify.com/v1/audio-analysis/4B0JvthVoAAuygILe3n4Bs,205680,4
4511,0.529,0.687,7,-9.811,1,0.265,0.0316,4.22e-06,0.684,0.277,172.103,audio_features,1xQ1v0xnKgZyQX90f75bKt,spotify:track:1xQ1v0xnKgZyQX90f75bKt,https://api.spotify.com/v1/tracks/1xQ1v0xnKgZyQX90f75bKt,https://api.spotify.com/v1/audio-analysis/1xQ1v0xnKgZyQX90f75bKt,197400,4
4512,0.409,0.833,4,-9.994,0,0.0397,0.292,0.158,0.161,0.428,132.233,audio_features,3QmUhaY5KZiOuaUH8H71LG,spotify:track:3QmUhaY5KZiOuaUH8H71LG,https://api.spotify.com/v1/tracks/3QmUhaY5KZiOuaUH8H71LG,https://api.spotify.com/v1/audio-analysis/3QmUhaY5KZiOuaUH8H71LG,253267,4
4513,0.645,0.165,4,-14.859,1,0.0329,0.918,0.000308,0.0829,0.199,96.822,audio_features,3qhxI5f7klTVfK0iWYmKdM,spotify:track:3qhxI5f7klTVfK0iWYmKdM,https://api.spotify.com/v1/tracks/3qhxI5f7klTVfK0iWYmKdM,https://api.spotify.com/v1/audio-analysis/3qhxI5f7klTVfK0iWYmKdM,174600,3
4514,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,audio_features,0COqiPhxzoWICwFCS4eZcp,spotify:track:0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/audio-analysis/0COqiPhxzoWICwFCS4eZcp,235893,4
4515,0.598,0.82,6,-5.951,1,0.0308,0.051,0.897,0.151,0.634,156.838,audio_features,4XxI1jTT2rzefOOGSJ0VPR,spotify:track:4XxI1jTT2rzefOOGSJ0VPR,https://api.spotify.com/v1/tracks/4XxI1jTT2rzefOOGSJ0VPR,https://api.spotify.com/v1/audio-analysis/4XxI1jTT2rzefOOGSJ0VPR,234600,4
4516,0.72,0.863,2,-4.226,1,0.0562,0.0174,0.0,0.178,0.363,139.98,audio_features,35QGdv6aFbIaLM0Ozr3rHt,spotify:track:35QGdv6aFbIaLM0Ozr3rHt,https://api.spotify.com/v1/tracks/35QGdv6aFbIaLM0Ozr3rHt,https://api.spotify.com/v1/audio-analysis/35QGdv6aFbIaLM0Ozr3rHt,250307,4
4517,0.332,0.725,11,-5.809,0,0.116,0.000209,0.607,0.0767,0.422,182.364,audio_features,753KutoAy00apPsplMRetG,spotify:track:753KutoAy00apPsplMRetG,https://api.spotify.com/v1/tracks/753KutoAy00apPsplMRetG,https://api.spotify.com/v1/audio-analysis/753KutoAy00apPsplMRetG,366347,4
4518,0.542,0.805,10,-4.906,1,0.0414,0.101,0.0,0.291,0.597,131.149,audio_features,4z4Yncn9OTayQdaln0tvXF,spotify:track:4z4Yncn9OTayQdaln0tvXF,https://api.spotify.com/v1/tracks/4z4Yncn9OTayQdaln0tvXF,https://api.spotify.com/v1/audio-analysis/4z4Yncn9OTayQdaln0tvXF,178867,4
4519,0.172,0.724,6,-7.596,0,0.0407,0.000142,0.1,0.181,0.111,166.433,audio_features,14IWm0tDTfAulD43I4LpNh,spotify:track:14IWm0tDTfAulD43I4LpNh,https://api.spotify.com/v1/tracks/14IWm0tDTfAulD43I4LpNh,https://api.spotify.com/v1/audio-analysis/14IWm0tDTfAulD43I4LpNh,681920,4
4520,0.634,0.857,1,-11.661,1,0.0415,0.0124,0.84,0.0984,0.238,123.992,audio_features,7A2i8hTjReDm8WD6WqTaZm,spotify:track:7A2i8hTjReDm8WD6WqTaZm,https://api.spotify.com/v1/tracks/7A2i8hTjReDm8WD6WqTaZm,https://api.spotify.com/v1/audio-analysis/7A2i8hTjReDm8WD6WqTaZm,405933,4
4521,0.616,0.577,1,-8.834,1,0.0407,0.535,0.0,0.0808,0.592,145.863,audio_features,0P6TTXbSLGrSoTNMz5kvB7,spotify:track:0P6TTXbSLGrSoTNMz5kvB7,https://api.spotify.com/v1/tracks/0P6TTXbSLGrSoTNMz5kvB7,https://api.spotify.com/v1/audio-analysis/0P6TTXbSLGrSoTNMz5kvB7,274507,4
4522,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,audio_features,714hERk9U1W8FMYkoC83CO,spotify:track:714hERk9U1W8FMYkoC83CO,https://api.spotify.com/v1/tracks/714hERk9U1W8FMYkoC83CO,https://api.spotify.com/v1/audio-analysis/714hERk9U1W8FMYkoC83CO,244920,4
4523,0.75,0.537,4,-10.271,1,0.0277,0.216,0.43,0.135,0.776,112.264,audio_features,4JhUljpTRmzjzlXGXNpt76,spotify:track:4JhUljpTRmzjzlXGXNpt76,https://api.spotify.com/v1/tracks/4JhUljpTRmzjzlXGXNpt76,https://api.spotify.com/v1/audio-analysis/4JhUljpTRmzjzlXGXNpt76,196440,4
4524,0.706,0.516,10,-8.378,1,0.032,0.103,0.00107,0.551,0.748,94.428,audio_features,6H8WMHCov3QGaPLbpOMpcJ,spotify:track:6H8WMHCov3QGaPLbpOMpcJ,https://api.spotify.com/v1/tracks/6H8WMHCov3QGaPLbpOMpcJ,https://api.spotify.com/v1/audio-analysis/6H8WMHCov3QGaPLbpOMpcJ,179960,4
4525,0.194,0.825,7,-2.605,1,0.041,0.0864,0.00284,0.182,0.35,169.974,audio_features,5WTPhYmwwojFP73O7p3Izi,spotify:track:5WTPhYmwwojFP73O7p3Izi,https://api.spotify.com/v1/tracks/5WTPhYmwwojFP73O7p3Izi,https://api.spotify.com/v1/audio-analysis/5WTPhYmwwojFP73O7p3Izi,355867,4
4526,0.712,0.895,10,-4.212,0,0.254,0.181,1.8e-05,0.108,0.727,96.338,audio_features,1xZdjsAGrY4BUIbIlYy3EX,spotify:track:1xZdjsAGrY4BUIbIlYy3EX,https://api.spotify.com/v1/tracks/1xZdjsAGrY4BUIbIlYy3EX,https://api.spotify.com/v1/audio-analysis/1xZdjsAGrY4BUIbIlYy3EX,285413,4
4527,0.209,0.795,0,-7.241,1,0.0443,0.0109,5.63e-05,0.355,0.682,171.975,audio_features,0PbAyLrJRDxckQBLQ2Addc,spotify:track:0PbAyLrJRDxckQBLQ2Addc,https://api.spotify.com/v1/tracks/0PbAyLrJRDxckQBLQ2Addc,https://api.spotify.com/v1/audio-analysis/0PbAyLrJRDxckQBLQ2Addc,376733,4
4528,0.569,0.293,6,-13.97,1,0.0384,0.57,0.0365,0.0471,0.402,105.106,audio_features,6wvTnaBqOjds6QSRw6arsl,spotify:track:6wvTnaBqOjds6QSRw6arsl,https://api.spotify.com/v1/tracks/6wvTnaBqOjds6QSRw6arsl,https://api.spotify.com/v1/audio-analysis/6wvTnaBqOjds6QSRw6arsl,467760,4
4529,0.349,0.831,2,-6.425,1,0.0514,0.0031,0.00916,0.0882,0.428,104.747,audio_features,0mynYmSfl8q2KhjSp96G3w,spotify:track:0mynYmSfl8q2KhjSp96G3w,https://api.spotify.com/v1/tracks/0mynYmSfl8q2KhjSp96G3w,https://api.spotify.com/v1/audio-analysis/0mynYmSfl8q2KhjSp96G3w,278013,4
4530,0.608,0.37,6,-15.055,0,0.034,0.597,0.0,0.0987,0.33,112.554,audio_features,2WMay5ANq2NNjrxRcKAvkN,spotify:track:2WMay5ANq2NNjrxRcKAvkN,https://api.spotify.com/v1/tracks/2WMay5ANq2NNjrxRcKAvkN,https://api.spotify.com/v1/audio-analysis/2WMay5ANq2NNjrxRcKAvkN,219173,4
4531,0.34,0.0928,0,-16.507,1,0.0343,0.898,0.000645,0.0919,0.16,131.254,audio_features,7wIQKJIOrQaTbzrZKeq6V0,spotify:track:7wIQKJIOrQaTbzrZKeq6V0,https://api.spotify.com/v1/tracks/7wIQKJIOrQaTbzrZKeq6V0,https://api.spotify.com/v1/audio-analysis/7wIQKJIOrQaTbzrZKeq6V0,228293,4
4532,0.83,0.382,2,-11.231,0,0.0566,0.884,0.301,0.11,0.54,121.12,audio_features,3tlXDvaNrrOmdvG0XVUOcv,spotify:track:3tlXDvaNrrOmdvG0XVUOcv,https://api.spotify.com/v1/tracks/3tlXDvaNrrOmdvG0XVUOcv,https://api.spotify.com/v1/audio-analysis/3tlXDvaNrrOmdvG0XVUOcv,173853,4
4533,0.554,0.418,8,-11.581,1,0.0262,0.661,0.257,0.106,0.247,105.985,audio_features,0XVlp2oAeLlu2RWi4A2oqL,spotify:track:0XVlp2oAeLlu2RWi4A2oqL,https://api.spotify.com/v1/tracks/0XVlp2oAeLlu2RWi4A2oqL,https://api.spotify.com/v1/audio-analysis/0XVlp2oAeLlu2RWi4A2oqL,198560,4
4534,0.453,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,audio_features,0ll8uFnc0nANY35E0Lfxvg,spotify:track:0ll8uFnc0nANY35E0Lfxvg,https://api.spotify.com/v1/tracks/0ll8uFnc0nANY35E0Lfxvg,https://api.spotify.com/v1/audio-analysis/0ll8uFnc0nANY35E0Lfxvg,236160,4
4535,0.413,0.807,11,-3.499,0,0.318,0.0536,0.0,0.631,0.438,149.33,audio_features,608a1wIsSd5KzMEqm1O7w3,spotify:track:608a1wIsSd5KzMEqm1O7w3,https://api.spotify.com/v1/tracks/608a1wIsSd5KzMEqm1O7w3,https://api.spotify.com/v1/audio-analysis/608a1wIsSd5KzMEqm1O7w3,296147,4
4536,0.683,0.739,11,-12.831,0,0.0495,4.91e-05,0.0122,0.293,0.836,122.113,audio_features,2WElktskrNJEwgpp5Vouxk,spotify:track:2WElktskrNJEwgpp5Vouxk,https://api.spotify.com/v1/tracks/2WElktskrNJEwgpp5Vouxk,https://api.spotify.com/v1/audio-analysis/2WElktskrNJEwgpp5Vouxk,170467,4
4537,0.308,0.926,1,-12.683,1,0.15,0.184,0.0,0.0782,0.193,96.17,audio_features,4DA95pyBe6QORPGvTEuMWQ,spotify:track:4DA95pyBe6QORPGvTEuMWQ,https://api.spotify.com/v1/tracks/4DA95pyBe6QORPGvTEuMWQ,https://api.spotify.com/v1/audio-analysis/4DA95pyBe6QORPGvTEuMWQ,211200,4
4538,0.47,0.952,11,-3.641,0,0.134,0.000139,0.00283,0.386,0.398,170.058,audio_features,7vjzFWG4neQ9YYMN9yZ9hr,spotify:track:7vjzFWG4neQ9YYMN9yZ9hr,https://api.spotify.com/v1/tracks/7vjzFWG4neQ9YYMN9yZ9hr,https://api.spotify.com/v1/audio-analysis/7vjzFWG4neQ9YYMN9yZ9hr,220573,4
4539,0.328,0.885,11,-7.058,0,0.0618,0.00558,0.00884,0.153,0.504,149.153,audio_features,2PiNhvEBruOkFZ4g4IwtXo,spotify:track:2PiNhvEBruOkFZ4g4IwtXo,https://api.spotify.com/v1/tracks/2PiNhvEBruOkFZ4g4IwtXo,https://api.spotify.com/v1/audio-analysis/2PiNhvEBruOkFZ4g4IwtXo,213413,4
4540,0.435,0.956,2,-4.401,1,0.178,0.146,1.51e-05,0.928,0.604,155.125,audio_features,5fguIMqln5qk0Q0MAEAkmk,spotify:track:5fguIMqln5qk0Q0MAEAkmk,https://api.spotify.com/v1/tracks/5fguIMqln5qk0Q0MAEAkmk,https://api.spotify.com/v1/audio-analysis/5fguIMqln5qk0Q0MAEAkmk,199200,4
